team_id,team_name,player_name,position,overall_rating
624,Akron,Emmet Rhoades,TE,70
624,Akron,Pat Pope,FB,70
624,Akron,Amarie Archer,RG,69
624,Akron,Malcom Dewalt Iv,CB,69
624,Akron,Tyquan Wallace,FS,69
624,Akron,Dimarco Johnson,FS,68
624,Akron,Myles Walker,WR,68
624,Akron,Markus Boswell,ROLB,68
624,Akron,Cameron Monteiro,WR,67
624,Akron,Cameron Peek,LT,67
624,Akron,Rodrick Hunter,SS,66
624,Akron,Bryan Corbett,MLB,66
624,Akron,Jamie Lucas,CB,65
624,Akron,Brayden Roggow,QB,65
624,Akron,Jayvon Goodwin,WR,65
624,Akron,Jason Hocker,LOLB,63
624,Akron,Cam Davidson,MLB,62
624,Akron,Daymon David,SS,62
624,Akron,Kevin Newberry,DT,61
624,Akron,Alan Develin,RT,60
624,Akron,Cibastian Broughton,QB,57
624,Akron,Aj George,LG,57
624,Akron,Adam Samaha,K,56
624,Akron,Matthew Schramm,K,56
624,Akron,Jean Louis Iii,WR,56
624,Akron,Kenneth Mcmanus Iv,C,55
624,Akron,Tavares Fletcher,WR,54
624,Akron,Nick Stopiak,LT,54
624,Akron,Joseph Castle,P,53
624,Akron,Kerry Whitney,LG,53
624,Akron,Owen Wiley,K,52
624,Akron,Cameron Layman,DT,52
624,Akron,Elijah Davis,DT,45
625,Alabama,Ryan Williams,WR,95
625,Alabama,Kadyn Proctor,LT,94
625,Alabama,Parker Brailsford,C,94
625,Alabama,Jaeden Roberts,RG,92
625,Alabama,Tim Keenan Iii,DT,92
625,Alabama,Bray Hubbard,SS,91
625,Alabama,Deontae Lawson,LOLB,91
625,Alabama,Isaiah Horton,WR,88
625,Alabama,Germie Bernard,WR,88
625,Alabama,Domani Jackson,CB,87
625,Alabama,Nikhai Hill Green,MLB,87
625,Alabama,Jah Marien Latham,ROLB,87
625,Alabama,Keon Sabb,FS,85
625,Alabama,Cam Calhoun,CB,85
625,Alabama,Geno Vandemark,RG,85
625,Alabama,Justin Jefferson,MLB,84
625,Alabama,Dashawn Jones,CB,84
625,Alabama,Josh Cuevas,TE,84
625,Alabama,Qua Russaw,ROLB,83
625,Alabama,Bubba Rodgers,RT,82
625,Alabama,Peter Knudson,TE,82
625,Alabama,Kam Dewberry,LG,80
625,Alabama,Danny Lewis Jr,TE,79
625,Alabama,Arkel Anugwom,RT,79
625,Alabama,Zabien Brown,CB,78
625,Alabama,Ty Simpson,QB,78
625,Alabama,Austin Mack,QB,77
625,Alabama,Cole Adams,WR,77
625,Alabama,Casey Poe,LT,76
625,Alabama,Dre Kirkpatrick Jr,SS,76
625,Alabama,Kameron Howard,FS,76
625,Alabama,Brody Dalton,TE,76
625,Alabama,Wilkin Formby,RT,74
625,Alabama,Zavier Mincey,FS,74
625,Alabama,Drew Brandt,TE,74
625,Alabama,Baker Hickman,LT,73
625,Alabama,David Bird,TE,73
625,Alabama,Tayveon Bennett,LOLB,72
625,Alabama,Jalen Hale,WR,71
625,Alabama,Dijon Lee Jr,CB,71
625,Alabama,Roq Montgomery,C,71
625,Alabama,Yhonzae Pierre,ROLB,71
625,Alabama,Michael Carroll,RG,70
625,Alabama,Jarrelle White,CB,70
625,Alabama,Jaylen Mbakwe,WR,70
625,Alabama,Liam Mcchambers,SS,70
625,Alabama,Blake Doud,K,69
625,Alabama,Hakim Taylor,MLB,69
625,Alabama,Duke Johnson Ii,MLB,69
625,Alabama,Joseph Ionata,C,69
625,Alabama,Terrell Perry,LG,68
625,Alabama,Mac Smith,LG,68
625,Alabama,Derek Meadows,WR,67
625,Alabama,Jack Sammarco,TE,66
625,Alabama,Rico Scott,WR,65
625,Alabama,Jaquan Sullivan,RT,64
625,Alabama,Cayden Jones,LOLB,64
625,Alabama,Olaus Alinen,LG,62
625,Alabama,Kaleb Edwards,TE,62
625,Alabama,Conor Talty,K,62
625,Alabama,Bubba Hampton,WR,61
625,Alabama,Keelon Russell,QB,60
625,Alabama,Red Morgan,FS,60
625,Alabama,David Franks Wilson,LT,59
625,Alabama,Qb Reese,LOLB,59
625,Alabama,Reid Schuback,K,57
625,Alabama,Alex Asparuhov,P,55
625,Alabama,William Sanders,LG,54
625,Alabama,Noah Carter,ROLB,53
625,Alabama,Abdul Winn,ROLB,52
625,Alabama,Jeremiah Beaman,DT,45
625,Alabama,Isaia Faga,DT,43
626,Appalachian State,Dalton Stroman,WR,85
626,Appalachian State,William Fowles,WR,84
626,Appalachian State,Trent Ramsey,LG,82
626,Appalachian State,Billy Wiles,QB,82
626,Appalachian State,James Herbert,LT,82
626,Appalachian State,Ethan Johnson,CB,81
626,Appalachian State,Griffin Scroggs,LG,81
626,Appalachian State,Aj Swann,QB,81
626,Appalachian State,Michael Marotta,C,81
626,Appalachian State,David Larkins,TE,80
626,Appalachian State,Myles Farmer,FS,80
626,Appalachian State,Shamarr Jackson,RT,80
626,Appalachian State,Davion Dozier,WR,79
626,Appalachian State,Kyle Arnholt,MLB,79
626,Appalachian State,Michael Hetzel,WR,79
626,Appalachian State,Will Flowers,C,79
626,Appalachian State,Dj Burks,SS,77
626,Appalachian State,Emory Floyd,CB,77
626,Appalachian State,Ja Den Mcburrows,CB,76
626,Appalachian State,Thomas Davis,LOLB,76
626,Appalachian State,Izayah Cummings,TE,76
626,Appalachian State,Jaden Barnes,WR,76
626,Appalachian State,Jared Gibble,TE,76
626,Appalachian State,Phillip Pemberton,DT,75
626,Appalachian State,Jordan Favors,SS,74
626,Appalachian State,Dylan Hasz,CB,74
626,Appalachian State,Jj Kohl,QB,74
626,Appalachian State,Trenton Kinney,MLB,74
626,Appalachian State,Danny Stevens,RG,74
626,Appalachian State,Zyeir Gamble,FS,73
626,Appalachian State,Brayshawn Littlejohn,ROLB,73
626,Appalachian State,Chris Lawson Jr,WR,73
626,Appalachian State,Colton Phares,ROLB,73
626,Appalachian State,Kevin Morrison,FB,73
626,Appalachian State,Jayden Ramsey,RG,72
626,Appalachian State,Cristian Conyer,CB,72
626,Appalachian State,Elijah Mc Cantos,CB,72
626,Appalachian State,Kanen Hamlett,TE,72
626,Appalachian State,Gabriel Simpkins,TE,72
626,Appalachian State,Jackson Grier,WR,72
626,Appalachian State,Bucci Farmer,DT,71
626,Appalachian State,Rondarius Porter,DT,71
626,Appalachian State,Luke Burgess,RT,70
626,Appalachian State,Jayden Bethea,MLB,70
626,Appalachian State,Cayden Sweatt,C,70
626,Appalachian State,Jack Kelly,TE,70
626,Appalachian State,Clayton Hughes,RG,69
626,Appalachian State,Levi Dodson,ROLB,68
626,Appalachian State,Kaden Ellis,DT,68
626,Appalachian State,Noah Gillon,QB,67
626,Appalachian State,Kayleb Williams,RG,67
626,Appalachian State,Cameren Fleming,SS,66
626,Appalachian State,Juan Berchal,CB,66
626,Appalachian State,Tom Bean,K,65
626,Appalachian State,Tyshawn Sanders,CB,65
626,Appalachian State,Aj Mebane,LOLB,65
626,Appalachian State,Dillon Galloway,TE,64
626,Appalachian State,Kaleb Neal,FS,63
626,Appalachian State,Patrick Loomis,C,62
626,Appalachian State,Ja Torian Mack,SS,61
626,Appalachian State,Matthew Wilson,QB,60
626,Appalachian State,Aaron Talley,LOLB,60
626,Appalachian State,Alex Sanchez,WR,60
626,Appalachian State,Moritz Schmoranzer,LG,59
626,Appalachian State,Lance Williams,LG,58
626,Appalachian State,Jackson Moore,K,57
626,Appalachian State,Mitchell Lake,P,56
626,Appalachian State,D J Watkins Ellis,DT,56
626,Appalachian State,Jaleel Freeman,ROLB,54
626,Appalachian State,Ian Ratliff,P,46
626,Appalachian State,Cash Mcvay,K,44
627,Arizona,Noah Fifita,QB,87
627,Arizona,Max Harris,MLB,87
627,Arizona,Luke Wysong,WR,86
627,Arizona,Dalton Johnson,SS,85
627,Arizona,Kris Hutson,WR,85
627,Arizona,Ayden Garnes,CB,85
627,Arizona,Keyan Burnett,TE,84
627,Arizona,Taye Brown,MLB,84
627,Arizona,Chubba Ma Ae,LG,84
627,Arizona,Jay Vion Cole,CB,83
627,Arizona,Shancco Matautia,C,83
627,Arizona,Treydan Stukes,CB,82
627,Arizona,Michael Dansby,CB,82
627,Arizona,Tiaoalii Savea,DT,81
627,Arizona,Ka Ena Decambra,RG,81
627,Arizona,Braedyn Locke,QB,80
627,Arizona,Rhino Tapa Atoutai,LT,80
627,Arizona,Michael Wooten,LT,79
627,Arizona,Marquis Groves Killebrew,CB,78
627,Arizona,Chris Hunter,WR,78
627,Arizona,Ty Buchanan,RT,78
627,Arizona,Chase Kennedy,ROLB,78
627,Arizona,Sam Olson,TE,77
627,Arizona,Riley Wilson,ROLB,77
627,Arizona,David Crocker,LT,77
627,Arizona,Jeremiah Patterson,WR,76
627,Arizona,Alexander Doost,LG,76
627,Arizona,Cameron Barmore,TE,76
627,Arizona,Jshawn Frausto Ramos,CB,75
627,Arizona,Johno Price,CB,75
627,Arizona,Jarra Anderson,DT,75
627,Arizona,Matthew Lado,RT,75
627,Arizona,Genesis Smith,FS,74
627,Arizona,Tre Spivey,WR,74
627,Arizona,Isaac Perez,C,74
627,Arizona,Devin Hyatt,WR,74
627,Arizona,Leviticus Su A,MLB,74
627,Arizona,Blake Gotcher,ROLB,74
627,Arizona,Jack Luttrell,FS,72
627,Arizona,Myron Robinson,ROLB,71
627,Arizona,Jayln Harris,SS,71
627,Arizona,Paul Clayton,P,71
627,Arizona,Jake Klein,QB,70
627,Arizona,Julian Savaiinaea,DT,70
627,Arizona,Kellan Ford,TE,68
627,Arizona,Carter Jones,MLB,68
627,Arizona,Caleb Poole,FB,67
627,Arizona,Dan Howard,C,67
627,Arizona,Tommy Trout,QB,66
627,Arizona,Isaiah Mizell,WR,66
627,Arizona,Joe Sprinkle,FB,66
627,Arizona,Gio Richardson,WR,65
627,Arizona,Byron Hill,RT,65
627,Arizona,Denzel White,LG,65
627,Arizona,Rex Haynes,WR,65
627,Arizona,Dajon Hinton,CB,64
627,Arizona,Gavin Hunter,SS,64
627,Arizona,Tyler Powell,TE,63
627,Arizona,Frank Goodwin,RG,63
627,Arizona,Oscar Burris,FS,63
627,Arizona,Zach Rice,TE,62
627,Arizona,Grayson Stovall,C,62
627,Arizona,Leroy Palu,DT,62
627,Arizona,Junior Sampson,RG,62
627,Arizona,Jordan Brown,RG,62
627,Arizona,Michael Salgado Medina,K,61
627,Arizona,Terrance Parham,DT,60
627,Arizona,Brandon Craddock,LOLB,59
627,Arizona,Tristan Bounds,RT,58
627,Arizona,Keona Peat,C,53
627,Arizona,Tyler Mustain,LOLB,52
627,Arizona,Sawyer Anderson,QB,50
627,Arizona,Stacy Bey,LOLB,49
627,Arizona,Josh Farris,K,49
628,Arizona State,Jordyn Tyson,WR,94
628,Arizona State,Ben Coleman,C,92
628,Arizona State,Sam Leavitt,QB,91
628,Arizona State,Xavion Alford,SS,91
628,Arizona State,Jalen Moss,WR,89
628,Arizona State,Max Iheanachor,RT,89
628,Arizona State,Jimeto Obigbo,LG,89
628,Arizona State,Chamon Metayer,TE,88
628,Arizona State,Jordan Crook,ROLB,87
628,Arizona State,Keyshaun Elliott,ROLB,86
628,Arizona State,Jacob Rich Kongaika,DT,86
628,Arizona State,Josh Atkins,LT,86
628,Arizona State,C J Fite,DT,85
628,Arizona State,Myles Rowser,FS,85
628,Arizona State,Javan Robinson,CB,85
628,Arizona State,Zyrus Fiaseu,MLB,85
628,Arizona State,Tate Romney,ROLB,83
628,Arizona State,Sean Na A,LG,83
628,Arizona State,Ben Harrison,RG,83
628,Arizona State,Malik Mcclain,WR,82
628,Arizona State,Jeff Sims,QB,81
628,Arizona State,Cameron Harpole,TE,81
628,Arizona State,Keith Abney Ii,CB,80
628,Arizona State,Nyland Green,CB,80
628,Arizona State,Blazen Lono Wong,DT,80
628,Arizona State,Khamari Anderson,TE,77
628,Arizona State,Jalen Klemm,LT,77
628,Arizona State,Adrian Wilson,FS,76
628,Arizona State,My Keil Gardner,DT,76
628,Arizona State,Noble Johnson,WR,76
628,Arizona State,Zac Swanson,DT,75
628,Arizona State,Kyndrich Breedlove,CB,75
628,Arizona State,Martell Hughes,ROLB,75
628,Arizona State,Rashad Mckenzie,DT,75
628,Arizona State,Derek Eusebio,WR,73
628,Arizona State,Krew Jackson,MLB,72
628,Arizona State,Al Sieczkowski,LT,72
628,Arizona State,Aj Ia,TE,72
628,Arizona State,Tyler Wigglesworth,TE,72
628,Arizona State,Nathan Matthews,C,71
628,Arizona State,Plas Johnson,CB,69
628,Arizona State,Jesus Gomez,K,68
628,Arizona State,Tony Louis Nkuba,CB,68
628,Arizona State,Isaiah Iosefa,LOLB,68
628,Arizona State,Kyan Mcdonald,FS,68
628,Arizona State,Jaren Hamilton,WR,66
628,Arizona State,Rodney Bimage Jr,CB,66
628,Arizona State,Michael Tollefson,QB,65
628,Arizona State,Harry Hassmann,WR,65
628,Arizona State,Champ Westbrooks,RT,65
628,Arizona State,Ian Hershey,P,64
628,Arizona State,Maurice Williams Ii,FS,64
628,Arizona State,Makua Pule,C,64
628,Arizona State,Cory Butler Jr,WR,63
628,Arizona State,Chris Johnson Ii,CB,63
628,Arizona State,Reggie Hadley,FB,63
628,Arizona State,Kanyon Floyd,P,62
628,Arizona State,Terrell Kim,RG,62
628,Arizona State,Kyle Scott,RG,61
628,Arizona State,Montana Warren,SS,61
628,Arizona State,Cary Thornhill,RT,61
628,Arizona State,Uriah Neloms,WR,60
628,Arizona State,Desean Bryant Jr,C,60
628,Arizona State,Jayden Fortier,TE,59
628,Arizona State,Navi Bruzon,QB,57
628,Arizona State,Cameron Dyer,QB,55
628,Arizona State,Manamo Ui Muti,LT,55
628,Arizona State,Maki Stewart,RG,55
628,Arizona State,Remy Archer,RT,54
628,Arizona State,Albert Smith Iii,LOLB,54
628,Arizona State,Joey Su A,LG,53
628,Arizona State,Russ Mitchell,MLB,53
628,Arizona State,Ja Mario Van Dyke,SS,53
628,Arizona State,Carston Kieffer,K,49
629,Arkansas,Fernando Carmona,LG,92
629,Arkansas,O Mega Blake,WR,87
629,Arkansas,Taylen Green,QB,86
629,Arkansas,Cameron Ball,DT,85
629,Arkansas,Kani Walker,CB,85
629,Arkansas,Jordan Young,CB,84
629,Arkansas,Xavian Sorey Jr,MLB,84
629,Arkansas,Jj Hollingsworth,DT,84
629,Arkansas,Jaheim Singletary,CB,83
629,Arkansas,Raylen Sharpe,WR,83
629,Arkansas,David Oke,DT,83
629,Arkansas,Larry Worth Iii,SS,82
629,Arkansas,Kam Shanks,WR,82
629,Arkansas,Selman Bridges,CB,82
629,Arkansas,Caden Kitler,C,82
629,Arkansas,Andreas Paaske,TE,82
629,Arkansas,Corey Robinson Ii,LT,81
629,Arkansas,Danny Saili,DT,80
629,Arkansas,Ismael Cisse,WR,79
629,Arkansas,Stephen Dix Jr,ROLB,78
629,Arkansas,Miguel Mitchell,FS,78
629,Arkansas,Caleb Wooden,FS,77
629,Arkansas,Jordan Anthony,WR,77
629,Arkansas,Keyshawn Blackstock,RG,77
629,Arkansas,Julian Neal,CB,77
629,Arkansas,Ian Geffrard,DT,76
629,Arkansas,Rohan Jones,TE,75
629,Arkansas,Bryce Stephens,WR,75
629,Arkansas,Kobe Branham,RG,75
629,Arkansas,Keshawn Davila,CB,75
629,Arkansas,Jalen Brown,WR,74
629,Arkansas,Shaq Mcroy,RT,74
629,Arkansas,Trever Jackson,QB,74
629,Arkansas,Andy Jean,WR,74
629,Arkansas,Brooks Edmonson,C,74
629,Arkansas,Quentavius Scandrett,SS,73
629,Arkansas,Tavion Wallace,ROLB,73
629,Arkansas,Bradley Shaw,MLB,73
629,Arkansas,Preston Davis,MLB,73
629,Arkansas,Courtney Crutchfield,WR,72
629,Arkansas,Tim Dawn,C,72
629,Arkansas,Devin Bale,P,71
629,Arkansas,Marcus Dumervil,RT,70
629,Arkansas,Kevin Oatis,DT,69
629,Arkansas,Kaleb James,DT,69
629,Arkansas,Kash Courtney,LG,68
629,Arkansas,Keiundre Johnson,ROLB,68
629,Arkansas,Reginald Colebrook,DT,67
629,Arkansas,Ashton Ngo,TE,67
629,Arkansas,Darius Rison,FB,67
629,Arkansas,Terryon Reno,TE,67
629,Arkansas,Jaden Platt,TE,66
629,Arkansas,E Marion Harris,RT,66
629,Arkansas,Erick Cranford,FS,66
629,Arkansas,Ja Kayden Ferguson,WR,66
629,Arkansas,Cj Brown,WR,66
629,Arkansas,Gavin Rush,P,65
629,Arkansas,Grayson Wilson,QB,65
629,Arkansas,Wyatt Simmons,MLB,65
629,Arkansas,Taijh Overton,FS,65
629,Arkansas,Jaden Allen,CB,64
629,Arkansas,Max Schmidly,TE,63
629,Arkansas,Derrius Kidwell,LOLB,62
629,Arkansas,Bubba Craig,LG,61
629,Arkansas,Blake Cherry,RG,59
629,Arkansas,Kj Jackson,QB,58
629,Arkansas,Blake Ford,K,58
629,Arkansas,Ahkhari Johnson,FS,57
629,Arkansas,Scott Starzyk,K,56
629,Arkansas,Justin Logan,ROLB,55
629,Arkansas,Jameson Woodrow,MLB,48
629,Arkansas,Kavion Broussard,LT,44
630,Arkansas State,Corey Rucker,WR,87
630,Arkansas State,Wil Saxton,LG,87
630,Arkansas State,Ag Mcghee,FS,85
630,Arkansas State,Jaylen Raynor,QB,83
630,Arkansas State,Quincy Wright,DT,83
630,Arkansas State,Noah Smith,RT,83
630,Arkansas State,Avante Dickerson,CB,82
630,Arkansas State,Ethan Crawford,QB,82
630,Arkansas State,Devyn Curtis,MLB,82
630,Arkansas State,Nana Burris,WR,81
630,Arkansas State,Tristian Smith,RG,80
630,Arkansas State,Chris Boti,DT,79
630,Arkansas State,Javante Mackey,MLB,79
630,Arkansas State,Riley Mcgehee,LT,79
630,Arkansas State,Austin Woods,RG,78
630,Arkansas State,Hayden O Neal,ROLB,77
630,Arkansas State,Trenton Alan Yowe,CB,76
630,Arkansas State,Kyle Taylor,ROLB,76
630,Arkansas State,Daniel Demery,FS,75
630,Arkansas State,Gabe Fortson,C,75
630,Arkansas State,Hunter Summers,WR,75
630,Arkansas State,Cameron Ambrose,RT,75
630,Arkansas State,Jj Harrell,WR,74
630,Arkansas State,Damarcco Blanton,WR,74
630,Arkansas State,Brandon Greil,FS,73
630,Arkansas State,Noah Hacker,LT,73
630,Arkansas State,Aaron Alexander,ROLB,72
630,Arkansas State,James Reed Iii,CB,72
630,Arkansas State,Zuri Madison,LG,72
630,Arkansas State,Aleric Watson,RT,72
630,Arkansas State,Trevon Howard,SS,71
630,Arkansas State,Brandon Barnes Jr,FS,71
630,Arkansas State,Sean Martin,LOLB,70
630,Arkansas State,Rashaun Coleman,QB,70
630,Arkansas State,Tyler Little,TE,70
630,Arkansas State,Alexander Greene,MLB,70
630,Arkansas State,Cody Sigler,DT,70
630,Arkansas State,Jordan Sample,LOLB,70
630,Arkansas State,Chace Stratford,LT,70
630,Arkansas State,Erik Coakley Hall,FB,70
630,Arkansas State,Isaiah Hornsby,CB,69
630,Arkansas State,Chase Bogle,MLB,69
630,Arkansas State,Jimmy Spillman,CB,68
630,Arkansas State,Cade Channell,LT,68
630,Arkansas State,Malekhi Weedon,FS,68
630,Arkansas State,Walker Davis,C,68
630,Arkansas State,Clune Van Andel,K,67
630,Arkansas State,Alex Colbert,P,67
630,Arkansas State,Chauncy Cobb,WR,67
630,Arkansas State,Mason Myers,C,67
630,Arkansas State,Luke Wisham,SS,66
630,Arkansas State,Evan Brown,FS,66
630,Arkansas State,Drew Nicolson,TE,66
630,Arkansas State,Simeon Mitchell,DT,65
630,Arkansas State,Timothy Gulley,DT,65
630,Arkansas State,Cedric Franklin Ii,SS,65
630,Arkansas State,Josh Stone,CB,65
630,Arkansas State,Kemari Nix,LOLB,65
630,Arkansas State,Javeon Fricks,TE,64
630,Arkansas State,Nigel Nelson,ROLB,64
630,Arkansas State,Tyler Fortenberry,TE,63
630,Arkansas State,Pat Fargas,ROLB,63
630,Arkansas State,Trason Hunt,LG,63
630,Arkansas State,Romel Stevens,WR,62
630,Arkansas State,Ryan Rivers,QB,59
630,Arkansas State,Dan Tay Ward Jr,RT,59
630,Arkansas State,Clayton Amaya,K,55
630,Arkansas State,Rodd Curtis,RG,54
630,Arkansas State,Jabari Bush,TE,52
630,Arkansas State,Josh Flowers,QB,49
631,Army,Brady Small,C,90
631,Army,Will Jeffcoat,LG,87
631,Army,Ned Brady,LT,87
631,Army,Casey Larkin,FS,86
631,Army,Tanner Bivins,RG,86
631,Army,Kody Harris Miller,DT,85
631,Army,Jake Rendina,FB,85
631,Army,Liam Fortner,WR,85
631,Army,Kalib Fortner,MLB,83
631,Army,Jaydan Mayes,CB,83
631,Army,Jarel Dickson,FB,83
631,Army,Gavin Shields,FS,83
631,Army,Christian Yousefzadeh,ROLB,83
631,Army,Markus Timmons,DT,83
631,Army,Andon Thomas,MLB,82
631,Army,Lavar Thompson,RT,82
631,Army,Noah Short,WR,81
631,Army,Justin Weaver,CB,81
631,Army,Collin Matteson,SS,81
631,Army,Eric Ford,LOLB,81
631,Army,Cj Martin,CB,80
631,Army,Aj Williams,FB,80
631,Army,Parker Poloskey,TE,80
631,Army,Jacob Tuioti,DT,79
631,Army,Lane Parks,C,79
631,Army,Noah Nixon,MLB,79
631,Army,Isaiah Birl,LOLB,78
631,Army,Tobi Olawole,WR,78
631,Army,Baylor Newsom,MLB,77
631,Army,Samari Howard,WR,77
631,Army,Duane Walker,LG,77
631,Army,Dewayne Coleman,QB,76
631,Army,Tyler Lee,LG,76
631,Army,Braden Bartosh,LG,75
631,Army,Christopher Williams,FS,75
631,Army,Brandon Wraalstad,RG,75
631,Army,Dillon Stowers,DT,75
631,Army,Nick Hadley,RT,75
631,Army,Lloyd Benson Iii,WR,75
631,Army,Zach Mundell,QB,74
631,Army,Caden Brungard,MLB,74
631,Army,Kyle Kloska,C,73
631,Army,Cole Searight,CB,73
631,Army,Matt Board,C,73
631,Army,Brennan Fisher,MLB,73
631,Army,Phil Timmerman,LG,72
631,Army,Jabril Williams,CB,72
631,Army,Kavon Pointer,WR,72
631,Army,Ish Taylor,CB,71
631,Army,Isaiah Jackson,LT,71
631,Army,Dallas Traylor,SS,71
631,Army,Jaxon Hammond,CB,70
631,Army,Larry Pickett Jr,FS,70
631,Army,Caleb Williams,SS,69
631,Army,Cale Hellums,QB,69
631,Army,Devan Moss,CB,69
631,Army,Robert Houston,CB,67
631,Army,Brendan Owens,SS,66
631,Army,Ethan Washington,QB,65
631,Army,Brian Dyer,TE,65
631,Army,Myles Wright,TE,64
631,Army,Daniel Ogordi,SS,62
631,Army,Owen Walter,TE,62
631,Army,James Wagenseller,P,60
631,Army,Randy Farris,TE,60
631,Army,Shane Pelton,C,60
631,Army,Anderson Britton,K,52
631,Army,Dawson Jones,K,51
631,Army,Cooper Allan,P,50
632,Auburn,Eric Singleton Jr,WR,92
632,Auburn,Cam Coleman,WR,89
632,Auburn,Connor Lew,C,88
632,Auburn,Mason Murphy,RT,88
632,Auburn,Raion Strader,CB,87
632,Auburn,Dillon Wade,LG,87
632,Auburn,Xavier Chaplin,LT,87
632,Auburn,Kayin Lee,CB,85
632,Auburn,Jeremiah Wright,RG,85
632,Auburn,Jackson Arnold,QB,84
632,Auburn,Rayshawn Pleasant,CB,84
632,Auburn,Preston Howard,TE,83
632,Auburn,Brandon Frazier,TE,83
632,Auburn,Jay Hardy,DT,82
